page,transdate,team,transaction
/players/kenny-stills-stillke02,12/10/2021,New Orleans (NFL),Signed
/players/kenny-stills-stillke02,12/07/2021,New Orleans (NFL),Waived
/players/kenny-stills-stillke02,10/09/2021,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/kenny-stills-stillke02,10/04/2021,New Orleans (NFL),Returned to the Practice Squad
/players/kenny-stills-stillke02,10/02/2021,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/kenny-stills-stillke02,09/27/2021,New Orleans (NFL),Returned to the Practice Squad
/players/kenny-stills-stillke02,09/25/2021,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/kenny-stills-stillke02,09/14/2021,New Orleans (NFL),Signed to the Practice Squad
/players/kenny-stills-stillke02,01/25/2021,Buffalo (NFL),Returned to the Practice Squad
/players/kenny-stills-stillke02,01/23/2021,Buffalo (NFL),Signed to the Active Roster from the Practice Squad
/players/kenny-stills-stillke02,01/04/2021,Buffalo (NFL),Signed to the Practice Squad
/players/kenny-stills-stillke02,11/27/2020,Houston (NFL),Waived
/players/kenny-stills-stillke02,09/01/2019,Miami (NFL),Traded to the Houston Texans
/players/kenny-stills-stillke02,03/10/2017,Miami (NFL),Re-signed
/players/kenny-stills-stillke02,03/13/2015,New Orleans (NFL),Traded to the Miami Dolphins
/players/kenny-stills-stillke02,05/09/2013,New Orleans (NFL),Signed
/players/joseph-randle-randljo02,11/03/2015,Dallas (NFL),Waived
/players/joseph-randle-randljo02,05/13/2013,Dallas (NFL),Signed
/players/chris-thompson-thompch05,11/03/2021,Chicago (NFL),Released from the Practice Squad
/players/chris-thompson-thompch05,10/19/2021,Chicago (NFL),Signed to the Practice Squad
/players/chris-thompson-thompch05,11/16/2020,Jacksonville (NFL),Placed on Injured Reserve (Back)
/players/chris-thompson-thompch05,10/30/2020,Jacksonville (NFL),Activated from the Reserve/COVID-19 List
/players/chris-thompson-thompch05,10/24/2020,Jacksonville (NFL),Placed on COVID-19 List
/players/chris-thompson-thompch05,05/13/2020,Jacksonville (NFL),Signed
/players/chris-thompson-thompch05,11/21/2017,Washington (NFL),Placed on Injured Reserve (Leg)
/players/chris-thompson-thompch05,04/21/2017,Washington (NFL),Re-signed
/players/chris-thompson-thompch05,03/17/2016,Washington (NFL),Re-signed
/players/chris-thompson-thompch05,12/11/2014,Washington (NFL),Signed to the Active Roster from the Practice Squad
/players/chris-thompson-thompch05,08/31/2014,Washington (NFL),Signed to the Practice Squad
/players/chris-thompson-thompch05,08/30/2014,Washington (NFL),Waived
/players/chris-thompson-thompch05,11/12/2013,Washington (NFL),Placed on Injured Reserve (Shoulder)
/players/chris-thompson-thompch05,05/15/2013,Washington (NFL),Signed
/players/luke-willson-willslu01,08/25/2021,Seattle (NFL),Released
/players/luke-willson-willslu01,08/24/2021,Seattle (NFL),Re-signed
/players/luke-willson-willslu01,01/06/2021,Seattle (NFL),Signed to the Active Roster from the Practice Squad
/players/luke-willson-willslu01,12/30/2020,Seattle (NFL),Signed to the Practice Squad
/players/luke-willson-willslu01,12/19/2020,Baltimore (NFL),Waived
/players/luke-willson-willslu01,12/04/2020,Baltimore (NFL),Signed to the Active Roster from the Practice Squad
/players/luke-willson-willslu01,12/03/2020,Baltimore (NFL),Returned to the Practice Squad
/players/luke-willson-willslu01,12/02/2020,Baltimore (NFL),Signed to the Active Roster from the Practice Squad
/players/luke-willson-willslu01,11/23/2020,Baltimore (NFL),Returned to the Practice Squad
/players/luke-willson-willslu01,11/21/2020,Baltimore (NFL),Signed to the Active Roster from the Practice Squad
/players/luke-willson-willslu01,11/17/2020,Baltimore (NFL),Signed to the Practice Squad
/players/luke-willson-willslu01,11/03/2020,Seattle (NFL),Released
/players/luke-willson-willslu01,04/21/2020,Seattle (NFL),Re-signed
/players/luke-willson-willslu01,09/25/2019,Seattle (NFL),Signed
/players/luke-willson-willslu01,08/30/2019,Oakland (NFL),Released
/players/luke-willson-willslu01,04/01/2019,Oakland (NFL),Signed
/players/luke-willson-willslu01,03/21/2018,Detroit (NFL),Signed
/players/luke-willson-willslu01,03/20/2017,Seattle (NFL),Re-signed
/players/luke-willson-willslu01,05/10/2013,Seattle (NFL),Signed
/players/zac-stacy-stacyza01,06/11/2018,Saskatchewan (CFL),Released from the Practice Squad
/players/zac-stacy-stacyza01,06/10/2018,Saskatchewan (CFL),Signed to the Practice Squad
/players/zac-stacy-stacyza01,05/20/2018,Saskatchewan (CFL),Signed
/players/zac-stacy-stacyza01,07/27/2016,NY Jets (NFL),Waived
/players/zac-stacy-stacyza01,11/21/2015,NY Jets (NFL),Placed on Injured Reserve (Ankle)
/players/zac-stacy-stacyza01,05/04/2015,St. Louis (NFL),Traded to the New York Jets
/players/zac-stacy-stacyza01,06/13/2013,St. Louis (NFL),Signed
/players/tavarres-king-kingta01,10/09/2018,Minnesota (NFL),Released from Injured Reserve
/players/tavarres-king-kingta01,09/01/2018,Minnesota (NFL),Placed on Injured Reserve (Leg)
/players/tavarres-king-kingta01,04/06/2018,Minnesota (NFL),Signed
/players/tavarres-king-kingta01,12/30/2017,NY Giants (NFL),Placed on Injured Reserve (Concussion)
/players/tavarres-king-kingta01,10/09/2017,NY Giants (NFL),Signed
/players/tavarres-king-kingta01,09/18/2017,NY Giants (NFL),Released
/players/tavarres-king-kingta01,01/04/2016,NY Giants (NFL),Signed to a future contract
/players/tavarres-king-kingta01,09/30/2015,NY Giants (NFL),Signed to the Practice Squad
/players/tavarres-king-kingta01,09/04/2015,Tampa Bay (NFL),Waived
/players/tavarres-king-kingta01,12/16/2014,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/tavarres-king-kingta01,10/28/2014,Tampa Bay (NFL),Signed to the Practice Squad
/players/tavarres-king-kingta01,10/25/2014,Jacksonville (NFL),Waived
/players/tavarres-king-kingta01,09/16/2014,Jacksonville (NFL),Signed from the Carolina Panthers practice squad
/players/tavarres-king-kingta01,08/31/2014,Carolina (NFL),Signed to the Practice Squad
/players/tavarres-king-kingta01,08/30/2014,Carolina (NFL),Waived
/players/tavarres-king-kingta01,10/21/2013,Carolina (NFL),Acquired via waivers (from the Denver Broncos)
/players/tavarres-king-kingta01,10/19/2013,Denver (NFL),Waived
/players/tavarres-king-kingta01,10/15/2013,Denver (NFL),Signed to the Active Roster from the Practice Squad
/players/tavarres-king-kingta01,09/01/2013,Denver (NFL),Signed to the Practice Squad
/players/tavarres-king-kingta01,08/31/2013,Denver (NFL),Waived
/players/tavarres-king-kingta01,05/10/2013,Denver (NFL),Signed
/players/mike-gillislee-gillimi01,10/06/2018,New Orleans (NFL),Released
/players/mike-gillislee-gillimi01,09/03/2018,New Orleans (NFL),Signed
/players/mike-gillislee-gillimi01,09/01/2018,New England (NFL),Released
/players/mike-gillislee-gillimi01,04/24/2017,New England (NFL),Signed
/players/mike-gillislee-gillimi01,12/05/2015,Buffalo (NFL),Signed to the Active Roster from the Practice Squad
/players/mike-gillislee-gillimi01,11/04/2015,Buffalo (NFL),Signed to the Practice Squad
/players/mike-gillislee-gillimi01,10/22/2015,Arizona (NFL),Released from the Practice Squad
/players/mike-gillislee-gillimi01,09/22/2015,Arizona (NFL),Signed to the Practice Squad
/players/mike-gillislee-gillimi01,09/05/2015,Miami (NFL),Waived
/players/mike-gillislee-gillimi01,08/26/2014,Miami (NFL),Placed on Injured Reserve (Hamstring)
/players/mike-gillislee-gillimi01,05/20/2013,Miami (NFL),Signed
/players/corey-fuller-fulleco02,11/06/2017,New Orleans (NFL),Waived from Injured Reserve
/players/corey-fuller-fulleco02,09/01/2017,New Orleans (NFL),Placed on Injured Reserve (Undisclosed)
/players/corey-fuller-fulleco02,12/20/2016,New Orleans (NFL),Signed from the Detroit Lions practice squad
/players/corey-fuller-fulleco02,11/24/2016,Detroit (NFL),Signed to the Practice Squad
/players/corey-fuller-fulleco02,11/22/2016,Detroit (NFL),Waived
/players/corey-fuller-fulleco02,11/08/2016,Detroit (NFL),Activated from the Physically Unable to Perform List
/players/corey-fuller-fulleco02,08/30/2016,Detroit (NFL),Placed on the Physically Unable to Perform List (Foot)
/players/corey-fuller-fulleco02,03/10/2016,Detroit (NFL),Re-signed
/players/corey-fuller-fulleco02,12/31/2013,Detroit (NFL),Signed to a future contract
/players/corey-fuller-fulleco02,09/01/2013,Detroit (NFL),Signed to the Practice Squad
/players/corey-fuller-fulleco02,08/31/2013,Detroit (NFL),Waived
/players/corey-fuller-fulleco02,05/10/2013,Detroit (NFL),Signed
/players/nick-kasa-kasani01,04/14/2016,Denver (NFL),Waived
/players/nick-kasa-kasani01,02/10/2016,Denver (NFL),Signed
/players/nick-kasa-kasani01,01/25/2016,Denver (NFL),Signed to the Practice Squad
/players/nick-kasa-kasani01,05/05/2015,Oakland (NFL),Waived
/players/nick-kasa-kasani01,08/26/2014,Oakland (NFL),Placed on Injured Reserve (Knee)
/players/nick-kasa-kasani01,06/06/2013,Oakland (NFL),Signed
/players/ryan-swope-swopery01,07/25/2013,Arizona (NFL),Placed on the Reserve/Retired List
/players/ryan-swope-swopery01,05/10/2013,Arizona (NFL),Signed
/players/latavius-murray-murrala01,09/10/2021,Baltimore (NFL),Signed
/players/latavius-murray-murrala01,09/07/2021,New Orleans (NFL),Released
/players/latavius-murray-murrala01,01/06/2021,New Orleans (NFL),Activated from the Reserve/COVID-19 List
/players/latavius-murray-murrala01,01/02/2021,New Orleans (NFL),Placed on COVID-19 List
/players/latavius-murray-murrala01,03/15/2019,New Orleans (NFL),Signed
/players/latavius-murray-murrala01,03/16/2017,Minnesota (NFL),Signed
/players/latavius-murray-murrala01,08/27/2013,Oakland (NFL),Placed on Injured Reserve (Ankle)
/players/latavius-murray-murrala01,06/06/2013,Oakland (NFL),Signed
/players/kenjon-barner-barneke03,01/24/2022,Tampa Bay (NFL),Signed to a future contract
/players/kenjon-barner-barneke03,01/17/2022,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,01/15/2022,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,01/10/2022,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,01/08/2022,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,01/03/2022,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,01/01/2022,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,12/27/2021,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,12/25/2021,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,12/20/2021,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,12/18/2021,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,12/15/2021,Tampa Bay (NFL),Signed to the Practice Squad
/players/kenjon-barner-barneke03,01/20/2021,Tampa Bay (NFL),Designated for return from Injured Reserve
/players/kenjon-barner-barneke03,12/30/2020,Tampa Bay (NFL),Placed on Injured Reserve (Groin)
/players/kenjon-barner-barneke03,12/07/2020,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,11/24/2020,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,11/23/2020,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,10/05/2020,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,10/03/2020,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,09/28/2020,Tampa Bay (NFL),Returned to the Practice Squad
/players/kenjon-barner-barneke03,09/26/2020,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/kenjon-barner-barneke03,09/10/2020,Tampa Bay (NFL),Signed to the Practice Squad
/players/kenjon-barner-barneke03,09/05/2020,Baltimore (NFL),Released
/players/kenjon-barner-barneke03,08/12/2020,Baltimore (NFL),Signed
/players/kenjon-barner-barneke03,03/15/2019,Atlanta (NFL),Signed
/players/kenjon-barner-barneke03,12/28/2018,Carolina (NFL),Placed on Injured Reserve (Knee)
/players/kenjon-barner-barneke03,11/14/2018,Carolina (NFL),Acquired via waivers (from the New England Patriots)
/players/kenjon-barner-barneke03,11/13/2018,New England (NFL),Waived
/players/kenjon-barner-barneke03,10/08/2018,New England (NFL),Signed
/players/kenjon-barner-barneke03,10/04/2018,New England (NFL),Released
/players/kenjon-barner-barneke03,09/26/2018,New England (NFL),Signed
/players/kenjon-barner-barneke03,09/19/2018,New England (NFL),Released
/players/kenjon-barner-barneke03,09/11/2018,New England (NFL),Signed
/players/kenjon-barner-barneke03,08/31/2018,Carolina (NFL),Released
/players/kenjon-barner-barneke03,05/11/2018,Carolina (NFL),Signed
/players/kenjon-barner-barneke03,09/27/2017,Philadelphia (NFL),Signed
/players/kenjon-barner-barneke03,09/02/2017,LA Chargers (NFL),Released
/players/kenjon-barner-barneke03,03/20/2017,LA Chargers (NFL),Signed
/players/kenjon-barner-barneke03,12/20/2016,Philadelphia (NFL),Placed on Injured Reserve (Hamstring)
/players/kenjon-barner-barneke03,12/30/2014,Philadelphia (NFL),Signed to a future contract
/players/kenjon-barner-barneke03,11/04/2014,Philadelphia (NFL),Signed to the Practice Squad
/players/kenjon-barner-barneke03,09/08/2014,Philadelphia (NFL),Waived from Injured Reserve
/players/kenjon-barner-barneke03,08/31/2014,Philadelphia (NFL),Placed on Injured Reserve (Ankle)
/players/kenjon-barner-barneke03,08/30/2014,Philadelphia (NFL),Waived (injured)
/players/kenjon-barner-barneke03,08/19/2014,Carolina (NFL),Traded to the Philadelphia Eagles
/players/kenjon-barner-barneke03,05/23/2013,Carolina (NFL),Signed
/players/mychal-rivera-rivermy01,09/02/2017,Jacksonville (NFL),Placed on Injured Reserve (Hand)
/players/mychal-rivera-rivermy01,03/22/2017,Jacksonville (NFL),Signed
/players/mychal-rivera-rivermy01,06/06/2013,Oakland (NFL),Signed
/players/justin-brown-brownju03,08/13/2015,Buffalo (NFL),Waived from Injured Reserve
/players/justin-brown-brownju03,08/11/2015,Buffalo (NFL),Placed on Injured Reserve (Undisclosed)
/players/justin-brown-brownju03,08/09/2015,Buffalo (NFL),Waived (injured)
/players/justin-brown-brownju03,04/01/2015,Buffalo (NFL),Re-signed
/players/justin-brown-brownju03,02/02/2015,Buffalo (NFL),Acquired via waivers (from the Pittsburgh Steelers)
/players/justin-brown-brownju03,12/30/2014,Pittsburgh (NFL),Waived
/players/justin-brown-brownju03,12/31/2013,Pittsburgh (NFL),Signed to a future contract
/players/justin-brown-brownju03,09/01/2013,Pittsburgh (NFL),Signed to the Practice Squad
/players/justin-brown-brownju03,08/31/2013,Pittsburgh (NFL),Waived
/players/justin-brown-brownju03,05/23/2013,Pittsburgh (NFL),Signed
/players/andre-ellington-ellinan01,08/31/2019,Tampa Bay (NFL),Released
/players/andre-ellington-ellinan01,02/19/2019,Tampa Bay (NFL),Signed
/players/andre-ellington-ellinan01,11/21/2017,Houston (NFL),Acquired via waivers (from the Arizona Cardinals)
/players/andre-ellington-ellinan01,11/20/2017,Arizona (NFL),Waived
/players/andre-ellington-ellinan01,03/13/2017,Arizona (NFL),Re-signed
/players/andre-ellington-ellinan01,12/08/2014,Arizona (NFL),Placed on Injured Reserve (Hernia)
/players/andre-ellington-ellinan01,05/10/2013,Arizona (NFL),Signed
/players/mike-james-jamesmi04,08/15/2017,Detroit (NFL),Placed on Injured Reserve (Concussion)
/players/mike-james-jamesmi04,01/09/2017,Detroit (NFL),Signed to a future contract
/players/mike-james-jamesmi04,12/03/2016,Detroit (NFL),Signed to the Practice Squad
/players/mike-james-jamesmi04,11/29/2016,Tampa Bay (NFL),Waived
/players/mike-james-jamesmi04,11/01/2016,Tampa Bay (NFL),Signed
/players/mike-james-jamesmi04,10/25/2016,Detroit (NFL),Released from the Practice Squad
/players/mike-james-jamesmi04,10/03/2016,Detroit (NFL),Signed to the Practice Squad
/players/mike-james-jamesmi04,09/14/2016,Tampa Bay (NFL),Waived from Injured Reserve
/players/mike-james-jamesmi04,09/08/2016,Tampa Bay (NFL),Placed on Injured Reserve (Undisclosed)
/players/mike-james-jamesmi04,09/07/2016,Tampa Bay (NFL),Waived (injured)
/players/mike-james-jamesmi04,12/26/2015,Tampa Bay (NFL),Signed to the Active Roster from the Practice Squad
/players/mike-james-jamesmi04,10/01/2015,Tampa Bay (NFL),Signed to the Practice Squad
/players/mike-james-jamesmi04,09/29/2015,Tampa Bay (NFL),Waived
/players/mike-james-jamesmi04,11/13/2013,Tampa Bay (NFL),Placed on Injured Reserve (Ankle)
/players/mike-james-jamesmi04,05/13/2013,Tampa Bay (NFL),Signed
/players/rex-burkhead-burkhre01,06/01/2021,Houston (NFL),Signed
/players/rex-burkhead-burkhre01,11/28/2020,New England (NFL),Placed on Injured Reserve (Knee)
/players/rex-burkhead-burkhre01,11/26/2018,New England (NFL),Activated from Injured Reserve
/players/rex-burkhead-burkhre01,11/08/2018,New England (NFL),Designated for return from Injured Reserve
/players/rex-burkhead-burkhre01,09/26/2018,New England (NFL),Placed on Injured Reserve (Neck)
/players/rex-burkhead-burkhre01,03/15/2018,New England (NFL),Re-signed
/players/rex-burkhead-burkhre01,03/14/2017,New England (NFL),Signed
/players/rex-burkhead-burkhre01,05/13/2013,Cincinnati (NFL),Signed
/players/spencer-ware-waresp01,12/22/2020,Chicago (NFL),Signed to the Practice Squad
/players/spencer-ware-waresp01,12/25/2019,Kansas City (NFL),Placed on Injured Reserve (Shoulder)
/players/spencer-ware-waresp01,12/04/2019,Kansas City (NFL),Signed
/players/spencer-ware-waresp01,09/20/2019,Indianapolis (NFL),Released
/players/spencer-ware-waresp01,08/03/2019,Indianapolis (NFL),Placed on the Physically Unable to Perform List (Abdomen)
/players/spencer-ware-waresp01,04/30/2019,Indianapolis (NFL),Signed
/players/spencer-ware-waresp01,09/02/2017,Kansas City (NFL),Placed on Injured Reserve (Knee)
/players/spencer-ware-waresp01,10/13/2015,Kansas City (NFL),Signed to the Active Roster from the Practice Squad
/players/spencer-ware-waresp01,09/07/2015,Kansas City (NFL),Signed to the Practice Squad
/players/spencer-ware-waresp01,09/05/2015,Kansas City (NFL),Waived
/players/spencer-ware-waresp01,12/30/2014,Kansas City (NFL),Signed to a future contract
/players/spencer-ware-waresp01,08/30/2014,Seattle (NFL),Waived
/players/spencer-ware-waresp01,10/22/2013,Seattle (NFL),Placed on Injured Reserve (Ankle)
/players/spencer-ware-waresp01,05/16/2013,Seattle (NFL),Signed
/players/alan-bonner-bonneal01,10/15/2015,Houston (NFL),Released from the Practice Squad
