index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,tran_month,season_num
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2014,,,,,,9.0,2
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2015,,,,,,9.0,3
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2016,,,,,,9.0,4
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2017,2017-09-02,Minnesota (NFL),Placed on Injured Reserve (Shoulder),2017.0,9.0,9.0,5
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2018,2018-09-25,Dallas (NFL),Placed on Injured Reserve (Knee),2018.0,9.0,9.0,6
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2019,,,,,,9.0,7
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2020,,,,,,9.0,8
25,2013,1,26,Green Bay Packers,Datone Jones,/players/datone-jones-jonesda17,DE,2021,,,,,,9.0,9
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2014,,,,,,9.0,2
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2015,,,,,,9.0,3
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2016,,,,,,9.0,4
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2017,,,,,,9.0,5
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2018,,,,,,9.0,6
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2019,,,,,,9.0,7
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2020,,,,,,9.0,8
26,2013,1,27,Houston Texans,DeAndre Hopkins,/players/deandre-hopkins-hopkide01,WR,2021,2021-12-18,Arizona (NFL),Placed on Injured Reserve (Knee),2021.0,12.0,12.0,9
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2014,,,,,,9.0,2
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2015,,,,,,9.0,3
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2016,,,,,,9.0,4
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2017,,,,,,9.0,5
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2018,,,,,,9.0,6
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2019,,,,,,9.0,7
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2020,,,,,,9.0,8
27,2013,1,28,Denver Broncos,Sylvester Williams,/players/sylvester-williams-willisy01,DT,2021,,,,,,9.0,9
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2014,,,,,,9.0,2
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2015,,,,,,9.0,3
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2016,,,,,,9.0,4
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2017,,,,,,9.0,5
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2018,,,,,,9.0,6
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2019,,,,,,9.0,7
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2020,,,,,,9.0,8
28,2013,1,29,Minnesota Vikings,Cordarrelle Patterson,/players/cordarrelle-patterson-patteco01,RB,2021,,,,,,9.0,9
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2014,,,,,,9.0,2
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2015,2015-10-27,St. Louis (NFL),Placed on Injured Reserve (Designated for Return) (Leg),2015.0,10.0,10.0,3
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2016,,,,,,9.0,4
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2017,,,,,,9.0,5
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2018,,,,,,9.0,6
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2019,,,,,,9.0,7
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2020,,,,,,9.0,8
29,2013,1,30,St. Louis Rams,Alec Ogletree,/players/alec-ogletree-ogletal01,LB,2021,,,,,,9.0,9
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2014,,,,,,9.0,2
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2015,,,,,,9.0,3
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2016,,,,,,9.0,4
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2017,,,,,,9.0,5
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2018,,,,,,9.0,6
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2019,,,,,,9.0,7
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2020,,,,,,9.0,8
30,2013,1,31,Dallas Cowboys,Travis Frederick,/players/travis-frederick-fredetr01,C,2021,,,,,,9.0,9
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2014,,,,,,9.0,2
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2015,2015-08-31,Baltimore (NFL),Placed on Injured Reserve (Biceps),2015.0,8.0,8.0,3
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2016,2016-09-05,Baltimore (NFL),Placed on Injured Reserve (Knee),2016.0,9.0,9.0,4
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2017,,,,,,9.0,5
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2018,,,,,,9.0,6
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2019,,,,,,9.0,7
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2020,,,,,,9.0,8
31,2013,1,32,Baltimore Ravens,Matt Elam,/players/matt-elam-elamma02,DB,2021,,,,,,9.0,9
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2014,,,,,,9.0,2
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2015,,,,,,9.0,3
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2016,,,,,,9.0,4
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2017,,,,,,9.0,5
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2018,2018-08-03,Tennessee (NFL),Placed on Injured Reserve (Knee),2018.0,8.0,8.0,6
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2019,2019-10-08,Atlanta (NFL),Placed on Injured Reserve (Undisclosed),2019.0,10.0,10.0,7
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2020,2020-11-17,San Francisco (NFL),Placed on Injured Reserve (Hamstring),2020.0,11.0,11.0,8
32,2013,2,33,Jacksonville Jaguars,Johnathan Cyprien,/players/johnathan-cyprien-cyprijo01,DB,2021,,,,,,9.0,9
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2014,2014-12-02,Tennessee (NFL),Placed on Injured Reserve (Spleen),2014.0,12.0,12.0,2
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2015,2015-11-17,Tennessee (NFL),Placed on Injured Reserve (Ankle),2015.0,11.0,11.0,3
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2016,,,,,,9.0,4
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2017,,,,,,9.0,5
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2018,2018-12-04,Pittsburgh (NFL),Placed on Injured Reserve (Shoulder),2018.0,12.0,12.0,6
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2019,,,,,,9.0,7
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2020,,,,,,9.0,8
33,2013,2,34,Tennessee Titans,Justin Hunter,/players/justin-hunter-hunteju01,WR,2021,,,,,,9.0,9
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2014,,,,,,9.0,2
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2015,,,,,,9.0,3
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2016,,,,,,9.0,4
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2017,,,,,,9.0,5
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2018,,,,,,9.0,6
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2019,,,,,,9.0,7
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2020,2020-10-22,Philadelphia (NFL),Placed on Injured Reserve (Ankle),2020.0,10.0,10.0,8
34,2013,2,35,Philadelphia Eagles,Zach Ertz,/players/zach-ertz-ertzza01,TE,2021,,,,,,9.0,9
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2014,,,,,,9.0,2
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2015,,,,,,9.0,3
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2016,,,,,,9.0,4
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2017,,,,,,9.0,5
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2018,,,,,,9.0,6
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2019,,,,,,9.0,7
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2020,,,,,,9.0,8
35,2013,2,36,Detroit Lions,Darius Slay,/players/darius-slay-slayda01,DB,2021,,,,,,9.0,9
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2014,,,,,,9.0,2
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2015,,,,,,9.0,3
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2016,2016-11-22,Cincinnati (NFL),Placed on Injured Reserve (Knee),2016.0,11.0,11.0,4
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2017,,,,,,9.0,5
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2018,,,,,,9.0,6
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2019,,,,,,9.0,7
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2020,,,,,,9.0,8
36,2013,2,37,Cincinnati Bengals,Giovani Bernard,/players/giovani-bernard-bernagi01,RB,2021,2021-12-14,Tampa Bay (NFL),Placed on Injured Reserve (Hip),2021.0,12.0,12.0,9
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2014,,,,,,9.0,2
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2015,,,,,,9.0,3
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2016,2016-09-28,San Diego (NFL),Placed on Injured Reserve (Achilles),2016.0,9.0,9.0,4
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2017,,,,,,9.0,5
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2018,,,,,,9.0,6
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2019,,,,,,9.0,7
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2020,,,,,,9.0,8
37,2013,2,38,San Diego Chargers,Manti Te'o,/players/manti-teo-teoma01,LB,2021,,,,,,9.0,9
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2014,,,,,,9.0,2
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2015,,,,,,9.0,3
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2016,2016-10-26,NY Jets (NFL),Placed on Injured Reserve (Knee),2016.0,10.0,10.0,4
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2017,,,,,,9.0,5
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2018,,,,,,9.0,6
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2019,,,,,,9.0,7
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2020,,,,,,9.0,8
38,2013,2,39,New York Jets,Geno Smith,/players/geno-smith-smithge04,QB,2021,,,,,,9.0,9
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2014,,,,,,9.0,2
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2015,,,,,,9.0,3
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2016,,,,,,9.0,4
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2017,2017-09-25,San Francisco (NFL),Placed on Injured Reserve (Ankle),2017.0,9.0,9.0,5
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2018,,,,,,9.0,6
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2019,,,,,,9.0,7
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2020,,,,,,9.0,8
39,2013,2,40,San Francisco 49ers,Cornellius Carradine,/players/cornellius-carradine-carraco01,DE,2021,,,,,,9.0,9
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2014,,,,,,9.0,2
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2015,2015-12-22,Buffalo (NFL),Placed on Injured Reserve (Groin),2015.0,12.0,12.0,3
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2016,,,,,,9.0,4
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2017,,,,,,9.0,5
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2018,,,,,,9.0,6
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2019,,,,,,9.0,7
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2020,,,,,,9.0,8
40,2013,2,41,Buffalo Bills,Robert Woods,/players/robert-woods-woodsro06,WR,2021,2021-11-24,LA Rams (NFL),Placed on Injured Reserve (Knee),2021.0,11.0,11.0,9
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2014,,,,,,9.0,2
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2015,2015-09-01,Oakland (NFL),Placed on Injured Reserve (Achilles),2015.0,9.0,9.0,3
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2016,,,,,,9.0,4
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2017,2017-11-08,Denver (NFL),Placed on Injured Reserve (Calf),2017.0,11.0,11.0,5
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2018,2018-08-20,Denver (NFL),Placed on Injured Reserve (Pectoral),2018.0,8.0,8.0,6
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2019,,,,,,9.0,7
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2020,,,,,,9.0,8
41,2013,2,42,Oakland Raiders,Menelik Watson,/players/menelik-watson-watsome01,OT,2021,,,,,,9.0,9
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2014,,,,,,9.0,2
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2015,,,,,,9.0,3
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2016,,,,,,9.0,4
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2017,,,,,,9.0,5
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2018,,,,,,9.0,6
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2019,,,,,,9.0,7
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2020,,,,,,9.0,8
42,2013,2,43,Tampa Bay Buccaneers,Johnthan Banks,/players/johnthan-banks-banksjo02,DB,2021,,,,,,9.0,9
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2014,,,,,,9.0,2
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2015,,,,,,9.0,3
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2016,,,,,,9.0,4
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2017,,,,,,9.0,5
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2018,,,,,,9.0,6
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2019,2019-10-01,Carolina (NFL),Placed on Injured Reserve (Shoulder),2019.0,10.0,10.0,7
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2020,2020-10-15,Carolina (NFL),Placed on Injured Reserve (Shoulder),2020.0,10.0,10.0,8
43,2013,2,44,Carolina Panthers,Kawann Short,/players/kawann-short-shortka01,DT,2021,,,,,,9.0,9
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2014,,,,,,9.0,2
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2015,,,,,,9.0,3
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2016,,,,,,9.0,4
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2017,2017-12-15,Cincinnati (NFL),Placed on Injured Reserve (Hamstring),2017.0,12.0,12.0,5
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2018,2018-12-11,Tampa Bay (NFL),Placed on Injured Reserve (Calf),2018.0,12.0,12.0,6
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2019,,,,,,9.0,7
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2020,,,,,,9.0,8
44,2013,2,45,Arizona Cardinals,Kevin Minter,/players/kevin-minter-minteke01,LB,2021,,,,,,9.0,9
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2014,,,,,,9.0,2
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2015,,,,,,9.0,3
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2016,,,,,,9.0,4
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2017,,,,,,9.0,5
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2018,,,,,,9.0,6
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2019,,,,,,9.0,7
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2020,2020-09-05,New Orleans (NFL),Placed on the Physically Unable to Perform List (Knee),2020.0,9.0,9.0,8
45,2013,2,46,Buffalo Bills,Kiko Alonso,/players/kiko-alonso-alonski01,LB,2021,,,,,,9.0,9
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2014,,,,,,9.0,2
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2015,2015-12-25,Dallas (NFL),Placed on Injured Reserve (Achilles),2015.0,12.0,12.0,3
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2016,,,,,,9.0,4
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2017,,,,,,9.0,5
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2018,,,,,,9.0,6
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2019,,,,,,9.0,7
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2020,,,,,,9.0,8
46,2013,2,47,Dallas Cowboys,Gavin Escobar,/players/gavin-escobar-escobga01,TE,2021,,,,,,9.0,9
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2014,,,,,,9.0,2
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2015,2015-11-02,Pittsburgh (NFL),Placed on Injured Reserve (Knee),2015.0,11.0,11.0,3
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2016,,,,,,9.0,4
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2017,,,,,,9.0,5
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2018,,,,,,9.0,6
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2019,,,,,,9.0,7
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2020,2020-09-15,NY Jets (NFL),Placed on Injured Reserve (Hamstring),2020.0,9.0,9.0,8
47,2013,2,48,Pittsburgh Steelers,Le'Veon Bell,/players/leveon-bell-bellle02,RB,2021,,,,,,9.0,9
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2014,,,,,,9.0,2
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2015,2015-11-10,NY Giants (NFL),Placed on Injured Reserve (Pectoral),2015.0,11.0,11.0,3
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2016,,,,,,9.0,4
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2017,,,,,,9.0,5
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2018,,,,,,9.0,6
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2019,,,,,,9.0,7
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2020,,,,,,9.0,8
48,2013,2,49,New York Giants,Johnathan Hankins,/players/johnathan-hankins-hankijo01,DT,2021,,,,,,9.0,9
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2014,,,,,,9.0,2
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2015,,,,,,9.0,3
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2016,2016-09-06,Detroit (NFL),Placed on Injured Reserve (Foot),2016.0,9.0,9.0,4
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2017,2017-12-18,Indianapolis (NFL),Placed on Injured Reserve (Knee),2017.0,12.0,12.0,5
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2018,,,,,,9.0,6
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2019,,,,,,9.0,7
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2020,,,,,,9.0,8
49,2013,2,50,Chicago Bears,Jonathan Bostic,/players/jonathan-bostic-bostijo04,LB,2021,2021-10-05,Washington (NFL),Placed on Injured Reserve (Pectoral),2021.0,10.0,10.0,9
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2014,,,,,,9.0,2
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2015,,,,,,9.0,3
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2016,,,,,,9.0,4
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2017,,,,,,9.0,5
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2018,,,,,,9.0,6
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2019,,,,,,9.0,7
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2020,,,,,,9.0,8
50,2013,2,51,Washington Redskins,David Amerson,/players/david-amerson-amersda01,DB,2021,,,,,,9.0,9
51,2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2014,,,,,,9.0,2
51,2013,2,52,New England Patriots,Jamie Collins,/players/jamie-collins-collija02,LB,2015,,,,,,9.0,3
